"";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"ASV1661";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV1662";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1663";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1664";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1665";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1666";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";NA
"ASV1667";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV1668";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1669";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto";NA
"ASV1670";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1671";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1672";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1673";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1674";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Odoribacteraceae";"Odoribacter";NA
"ASV1675";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV1676";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1677";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1678";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1679";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1680";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1681";"Bacteria";"Firmicutes";"Bacilli";NA;NA;NA;NA
"ASV1682";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1683";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1684";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1685";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Sporobacter";NA
"ASV1686";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruthenibacterium";NA
"ASV1687";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV1688";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV1689";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV1690";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1691";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1692";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1693";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1694";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1695";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1696";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1697";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";NA;NA
"ASV1698";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV1699";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1700";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";NA;NA;NA
"ASV1701";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1702";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto";NA
"ASV1703";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";NA;NA
"ASV1704";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1705";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Rothia";NA
"ASV1706";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV1707";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1708";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1709";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Jeotgalicoccus";NA
"ASV1710";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1711";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1712";"Bacteria";"Firmicutes";"Bacilli";NA;NA;NA;NA
"ASV1713";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus";NA
"ASV1714";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1715";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1716";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1717";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1718";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1719";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_Incertae_Sedis_XIII";"Ihubacter";NA
"ASV1720";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1721";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV1722";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1723";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Ruminococcus2";NA
"ASV1724";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1725";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus";NA
"ASV1726";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV1727";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1728";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1729";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1730";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1731";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV1732";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV1733";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1734";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1735";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV1736";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Anaerostipes";NA
"ASV1737";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1738";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1739";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV1740";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1741";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1742";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1743";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1744";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1745";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1746";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1747";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV1748";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1749";"Bacteria";"Firmicutes";"Bacilli";NA;NA;NA;NA
"ASV1750";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV1751";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";NA;NA
"ASV1752";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Paludicola";NA
"ASV1753";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1754";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV1755";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1756";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1757";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1758";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1759";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_Incertae_Sedis_XIII";NA;NA
"ASV1760";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1761";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Aerococcaceae";NA;NA
"ASV1762";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1763";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV1764";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1765";"Bacteria";"Bacteroidetes";NA;NA;NA;NA;NA
"ASV1766";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";NA;NA;NA
"ASV1767";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV1768";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1769";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1770";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1771";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV1772";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV1773";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";NA;NA
"ASV1774";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1775";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1776";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1777";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1778";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";NA;NA;NA
"ASV1779";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";NA
"ASV1780";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1781";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1782";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Raoultibacter";NA
"ASV1783";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1784";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1785";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia";NA
"ASV1786";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1787";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1788";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1789";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";NA;NA;NA
"ASV1790";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV1791";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1792";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto";NA
"ASV1793";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1794";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1795";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1796";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1797";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Anaerosporobacter";NA
"ASV1798";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Oscillibacter";NA
"ASV1799";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV1800";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1801";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Catabacteriaceae";"Catabacter";NA
"ASV1802";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV1803";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1804";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1805";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1806";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV1807";"Bacteria";"Campilobacterota";"Campylobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"concisus"
"ASV1808";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1809";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1810";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia";NA
"ASV1811";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV1812";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV1813";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1814";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1815";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1816";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1817";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1818";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1819";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1820";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1821";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1822";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1823";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1824";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1825";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1826";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1827";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV1828";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";NA
"ASV1829";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV1830";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1831";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Rothia";NA
"ASV1832";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1833";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1834";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV1835";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1836";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_Incertae_Sedis_XIII";NA;NA
"ASV1837";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV1838";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV1839";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";NA;NA
"ASV1840";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV1841";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1842";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1843";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1844";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1845";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1846";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA;NA
"ASV1847";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";NA
"ASV1848";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";NA
"ASV1849";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV1850";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV1851";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Massiliimalia";NA
"ASV1852";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1853";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";NA
"ASV1854";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV1855";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV1856";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1857";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1858";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";NA
"ASV1859";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1860";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1861";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1862";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1863";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV1864";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1865";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";NA;NA
"ASV1866";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Aerococcaceae";"Aerococcus";NA
"ASV1867";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1868";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1869";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Paludicola";NA
"ASV1870";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1871";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV1872";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1873";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Agathobacter";NA
"ASV1874";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1875";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1876";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA;NA
"ASV1877";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1878";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1879";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1880";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1881";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1882";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";NA
"ASV1883";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1884";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Fournierella";NA
"ASV1885";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV1886";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA;NA
"ASV1887";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1888";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1889";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1890";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV1891";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruthenibacterium";NA
"ASV1892";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1893";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV1894";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1895";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV1896";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1897";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV1898";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1899";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1900";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";NA;NA
"ASV1901";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV1902";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1903";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1904";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA;NA
